20	105.753	90.0472	63.4219	131.551	48.6019	186.792
30	85.8272	72.6072	51.0945	101.003	39.6854	142.489
40	100.446	83.5448	57.1896	122.838	44.8258	172.454
50	145.179	118.83	86.7615	175.255	68.2533	248.419
60	357.233	293.388	218.689	426.284	164.066	602.767
70	502.17	424.216	293.038	628.321	224.17	937.414
75	607.049	533.42	380.281	800.25	283.716	1182.05
85	0.0	0.0	0.0	0.0	0.0	0.0
90	0.0	0.0	0.0	0.0	0.0	0.0
100	0.0	0.0	0.0	0.0	0.0	0.0
125	819.416	843.257	718.267	1065.03	620.169	1711.7
150	395.737	535.378	409.819	786.738	359.665	1172.85
200	530.086	446.548	369.888	661.52	343.865	972.616
250	559.225	458.624	354.432	646.952	303.973	937.646
300	402.168	417.847	317.333	594.756	320.0	862.642
400	70.0832	68.1138	50.3594	95.7951	43.1749	137.904
500	71.7194	92.479	69.2832	132.995	58.2064	189.372
600	124.815	111.162	95.7577	157.761	85.4499	230.634
700	297.874	195.128	167.274	289.649	149.021	406.929
800	26.7895	30.7722	26.8638	44.5377	25.4693	64.2474
900	48.0876	49.2434	46.4977	52.9538	44.3198	80.4234
1000	101.098	73.2102	66.6357	93.2737	62.6858	135.019
1100	169.657	119.211	114.448	133.084	93.5283	196.298
1200	255.558	193.336	177.411	202.989	164.942	299.522
1300	401.321	290.097	272.103	306.28	261.479	463.434
1400	433.052	430.154	412.4	454.683	388.755	635.393
1500	638.964	657.236	595.431	683.422	549.422	879.42
