20	84.2536	86.2937	59.6979	123.64	46.205	176.343
30	72.731	75.2708	50.4508	110.66	41.8633	159.652
40	54.5748	55.9429	39.9055	78.0033	31.2106	112.625
50	89.5444	90.4643	63.8042	131.974	48.617	179.557
60	298.939	289.699	205.202	421.626	162.242	585.833
70	219.108	283.623	192.704	413.157	147.939	591.437
75	397.37	463.539	309.967	694.018	243.618	1048.58
85	0.0	0.0	0.0	0.0	0.0	0.0
90	0.0	0.0	0.0	0.0	0.0	0.0
100	0.0	0.0	0.0	0.0	0.0	0.0
125	2090.19	1126.53	857.329	1674.61	737.995	2453.24
150	909.196	723.237	558.908	1044.86	461.801	1493.5
200	564.535	387.364	298.372	548.612	266.792	773.479
250	538.083	413.905	328.507	587.443	299.908	853.298
300	310.914	310.872	250.24	447.959	232.894	624.854
400	33.7576	41.3923	30.3083	58.9112	27.5469	78.6402
500	44.967	49.6698	44.0828	69.0892	39.1646	98.3955
600	102.784	111.619	85.353	159.924	78.8393	212.266
700	196.241	191.444	145.508	267.485	133.509	375.66
800	37.9946	25.4438	21.7587	34.6613	20.2246	48.9334
900	35.5934	37.7469	34.1834	51.6591	31.2659	71.1216
1000	61.7178	63.6059	60.2332	69.0116	55.499	103.216
1100	86.3278	90.6262	83.3328	113.539	77.9799	160.838
1200	132.956	142.063	132.171	152.128	127.857	224.365
1300	202.676	199.495	192.007	217.343	181.216	334.618
1400	304.204	309.833	294.641	341.914	278.068	509.246
1500	556.47	562.859	518.079	592.04	484.75	730.812
